transaction_id,score,threshold,feature,feature_value,shap_value,absolute_shap
4063767,0.07455909997224808,0.9891290664672852,Payment Format_Wire,0.0,-0.09231624,0.09231624
4063767,0.07455909997224808,0.9891290664672852,Receiving Currency_Swiss Franc,0.0,-0.09165552,0.09165552
4063767,0.07455909997224808,0.9891290664672852,Payment Currency_Brazil Real,0.0,0.08216304,0.08216304
4063767,0.07455909997224808,0.9891290664672852,Receiving Currency_Saudi Riyal,0.0,0.08121618,0.08121618
4063767,0.07455909997224808,0.9891290664672852,Payment Currency_Australian Dollar,0.0,-0.077320956,0.077320956
4063767,0.07455909997224808,0.9891290664672852,Payment Currency_Mexican Peso,0.0,-0.076463066,0.076463066
4063767,0.07455909997224808,0.9891290664672852,log_receiver_prior_currency_amount,-0.9829572,-0.06709135,0.06709135
4063767,0.07455909997224808,0.9891290664672852,log_sender_prior_tx_count,-0.0015743774,0.06653173,0.06653173
4063767,0.07455909997224808,0.9891290664672852,Payment Currency_Euro,1.0,-0.06555205,0.06555205
4063767,0.07455909997224808,0.9891290664672852,Payment Currency_Swiss Franc,0.0,-0.055496432,0.055496432
4063767,0.07455909997224808,0.9891290664672852,log_receiver_prior_currency_count,-0.6005703,-0.047489986,0.047489986
4063767,0.07455909997224808,0.9891290664672852,Receiving Currency_Yuan,0.0,-0.03783821,0.03783821
4063767,0.07455909997224808,0.9891290664672852,self_transfer,-0.46822977,0.031627093,0.031627093
4063767,0.07455909997224808,0.9891290664672852,log_receiver_prior_tx_count,-0.61542434,-0.021869464,0.021869464
4063767,0.07455909997224808,0.9891290664672852,Receiving Currency_Bitcoin,0.0,0.020378882,0.020378882
4063767,0.07455909997224808,0.9891290664672852,Payment Currency_US Dollar,0.0,-0.017483788,0.017483788
4063767,0.07455909997224808,0.9891290664672852,Payment Currency_Canadian Dollar,0.0,-0.015353832,0.015353832
4063767,0.07455909997224808,0.9891290664672852,same_currency,0.114969574,0.014869503,0.014869503
4063767,0.07455909997224808,0.9891290664672852,Payment Format_Bitcoin,0.0,0.013350253,0.013350253
4063767,0.07455909997224808,0.9891290664672852,Receiving Currency_US Dollar,0.0,-0.008888291,0.008888291
4063767,0.07455909997224808,0.9891290664672852,same_bank,-0.4970645,0.0044081155,0.0044081155
4063767,0.07455909997224808,0.9891290664672852,Receiving Currency_Canadian Dollar,0.0,8.179899e-05,8.179899e-05
